Q10,Q50,Q90
92.27289581298828,101.26506042480469,112.23229217529297
88.5446548461914,94.95564270019531,108.86968994140625
86.53427124023438,90.73442840576172,103.59207153320312
88.14834594726562,93.00176239013672,106.09944152832031
84.7103042602539,91.73149108886719,105.86286163330078
85.62667846679688,99.8881607055664,114.67851257324219
90.106689453125,119.85083770751953,135.56378173828125
99.0546646118164,122.37812805175781,138.1484832763672
112.8045654296875,124.83985900878906,143.23858642578125
116.14970397949219,128.40782165527344,142.03099060058594
120.91045379638672,129.47593688964844,140.9617462158203
118.12438201904297,135.8816375732422,148.83782958984375
115.64659881591797,135.4403533935547,153.45297241210938
117.58634185791016,138.5974884033203,167.84263610839844
118.2961654663086,138.06373596191406,168.6952362060547
119.94857025146484,138.65467834472656,171.73712158203125
125.22029876708984,147.91453552246094,185.68614196777344
126.34439849853516,148.14430236816406,184.10023498535156
129.98851013183594,147.56716918945312,171.7757110595703
135.93505859375,153.92030334472656,172.63905334472656
133.69956970214844,149.2433319091797,162.5086212158203
123.95431518554688,133.25762939453125,153.27386474609375
114.63433837890625,130.0342559814453,138.5096893310547
101.64421081542969,109.26005554199219,120.97323608398438
85.862548828125,99.13314819335938,106.68949890136719
82.95118713378906,90.55272674560547,105.01507568359375
78.38916778564453,89.12252044677734,95.37557220458984
81.8644790649414,88.1829605102539,98.12247467041016
78.8234634399414,85.72956848144531,101.56959533691406
81.09292602539062,95.68374633789062,110.36048126220703
82.46255493164062,111.14810943603516,130.30349731445312
90.81671142578125,118.04461669921875,135.03399658203125
108.27363586425781,121.16998291015625,135.80194091796875
112.41268157958984,123.94390106201172,133.932861328125
115.61685943603516,125.62318420410156,132.40771484375
114.6223373413086,127.18343353271484,139.66546630859375
109.55493927001953,125.92499542236328,141.49481201171875
110.34693145751953,128.5424041748047,158.68438720703125
111.18096923828125,124.95195770263672,159.6243133544922
112.28265380859375,128.97154235839844,160.8842010498047
116.92147064208984,135.36436462402344,177.04762268066406
118.74413299560547,135.5436248779297,172.99046325683594
122.69194030761719,133.81544494628906,160.2689666748047
130.95767211914062,143.17730712890625,161.592041015625
