Q10,Q50,Q90
90.4231948852539,158.36927795410156,206.26376342773438
95.7657241821289,157.947998046875,204.93170166015625
104.31071472167969,136.6267852783203,206.88307189941406
101.39933013916016,141.16140747070312,213.09498596191406
105.55665588378906,151.03875732421875,217.1879119873047
105.32794952392578,152.54483032226562,231.54139709472656
110.048095703125,166.2764434814453,247.95816040039062
129.21571350097656,193.95150756835938,248.07949829101562
135.6192626953125,175.34210205078125,236.2291259765625
128.12045288085938,178.29324340820312,225.78814697265625
144.380859375,191.04623413085938,211.39849853515625
123.2155990600586,165.77493286132812,210.13406372070312
131.23036193847656,168.94607543945312,206.12754821777344
121.22428131103516,163.0640106201172,202.42303466796875
115.45985412597656,142.95358276367188,209.77427673339844
113.03321075439453,145.75144958496094,218.91221618652344
126.51834106445312,165.11090087890625,220.92422485351562
115.39695739746094,186.40428161621094,239.01358032226562
132.6860809326172,187.7181396484375,242.2235107421875
157.6351318359375,200.70651245117188,234.804931640625
155.20567321777344,204.15823364257812,232.96160888671875
143.66934204101562,189.17457580566406,227.61099243164062
138.2638702392578,173.9357452392578,220.2107391357422
112.19596099853516,166.18365478515625,211.72528076171875
89.44355773925781,169.47323608398438,215.07994079589844
97.25459289550781,169.2892608642578,215.3161163330078
108.82679748535156,145.63735961914062,215.99246215820312
105.14042663574219,152.20159912109375,225.60238647460938
110.0755386352539,161.05120849609375,225.58956909179688
108.89128875732422,162.38027954101562,240.57667541503906
113.24317932128906,173.9434051513672,258.8450927734375
134.2289581298828,203.2860107421875,257.33465576171875
139.63882446289062,185.7325439453125,247.820068359375
131.57757568359375,186.34286499023438,236.06936645507812
151.54739379882812,201.50624084472656,219.75991821289062
126.58563232421875,173.2617950439453,219.2704620361328
135.55661010742188,177.11624145507812,215.0496826171875
124.07388305664062,171.25668334960938,207.28823852539062
121.89332580566406,146.5958251953125,219.5804443359375
111.59607696533203,148.95066833496094,229.84893798828125
131.19248962402344,172.4385986328125,228.66558837890625
116.40830993652344,196.98109436035156,249.2425079345703
135.47943115234375,196.72093200683594,251.06153869628906
165.82847595214844,209.44589233398438,243.67108154296875
161.12818908691406,216.40249633789062,242.60073852539062
148.34959411621094,197.85943603515625,236.755615234375
142.30224609375,181.66677856445312,226.31045532226562
116.16502380371094,175.443115234375,220.07847595214844
91.33895111083984,168.0965576171875,215.33827209472656
98.92998504638672,170.27345275878906,214.16098022460938
109.55403900146484,146.53041076660156,216.7580108642578
104.27716064453125,151.6514892578125,224.0543212890625
109.4610824584961,162.89939880371094,224.66073608398438
109.38752746582031,162.93849182128906,240.78982543945312
113.82604217529297,173.3470001220703,257.2735595703125
133.47393798828125,204.30430603027344,257.16387939453125
141.56732177734375,183.2165985107422,249.3277587890625
130.1148223876953,185.8877716064453,237.15325927734375
150.56671142578125,200.28231811523438,217.3867950439453
124.90771484375,173.26821899414062,218.67579650878906
136.99407958984375,178.6365509033203,214.95692443847656
123.75808715820312,172.17955017089844,206.60293579101562
121.67154693603516,149.58697509765625,217.24560546875
