Q10,Q50,Q90
150.03111267089844,209.84490966796875,244.07691955566406
147.40431213378906,204.7859344482422,240.04653930664062
157.06568908691406,208.74790954589844,246.6585235595703
169.3194122314453,216.17283630371094,255.84808349609375
184.64527893066406,224.6489715576172,256.484375
190.255615234375,228.421142578125,276.83526611328125
191.06185913085938,251.42604064941406,304.2985534667969
209.28720092773438,246.08335876464844,302.4643249511719
200.72061157226562,241.5588836669922,266.9730224609375
181.07144165039062,219.07217407226562,252.23114013671875
171.87747192382812,205.862060546875,238.26754760742188
160.11181640625,187.73675537109375,232.47271728515625
153.69686889648438,185.43051147460938,233.775390625
146.49119567871094,170.17996215820312,235.06802368164062
143.5574188232422,167.3770294189453,228.619140625
154.25344848632812,179.305908203125,221.95399475097656
163.1416015625,191.8557586669922,231.4087371826172
187.0669403076172,217.06141662597656,262.1180725097656
200.019775390625,225.53932189941406,274.17071533203125
187.8625946044922,242.4556121826172,272.716796875
190.40318298339844,231.81581115722656,275.2409362792969
170.1514434814453,230.00555419921875,265.80780029296875
159.61526489257812,216.2477569580078,253.63064575195312
147.9112548828125,206.42782592773438,246.64295959472656
151.12203979492188,214.7863006591797,247.79278564453125
149.1897430419922,209.61837768554688,245.6720733642578
160.17298889160156,213.8964385986328,250.87619018554688
171.69400024414062,223.20326232910156,261.5367431640625
188.35549926757812,230.48800659179688,259.88409423828125
193.03028869628906,234.83096313476562,279.4218444824219
193.86795043945312,257.1291809082031,310.47772216796875
213.0692596435547,250.2798309326172,307.0722961425781
202.633544921875,247.68661499023438,271.5404357910156
184.9349365234375,222.1907196044922,256.22930908203125
174.90155029296875,208.2464141845703,242.3597412109375
163.26504516601562,189.9328155517578,235.7653350830078
155.41355895996094,188.14453125,237.31106567382812
148.35862731933594,172.2223358154297,238.54537963867188
147.6088409423828,168.4698028564453,233.59100341796875
154.32713317871094,180.65591430664062,227.5771942138672
164.80758666992188,195.5467987060547,235.1141815185547
190.1079864501953,220.42288208007812,266.1257019042969
202.61378479003906,229.2228240966797,278.4789123535156
191.1000213623047,245.79270935058594,277.494873046875
193.1930389404297,237.07273864746094,279.75469970703125
171.62449645996094,233.16627502441406,270.433837890625
161.21774291992188,219.5323028564453,256.6993103027344
150.73648071289062,210.0977325439453,249.67526245117188
149.45277404785156,206.35256958007812,240.42771911621094
146.26895141601562,202.30267333984375,237.40875244140625
155.23216247558594,207.0977020263672,244.6624755859375
164.99192810058594,213.7884521484375,252.33401489257812
181.99732971191406,223.120849609375,252.3196258544922
187.670654296875,227.0330047607422,271.83331298828125
190.3833770751953,249.56793212890625,301.3683166503906
207.3408660888672,242.68231201171875,299.56854248046875
199.0894012451172,238.79046630859375,266.159423828125
179.87615966796875,216.66616821289062,250.09930419921875
170.40980529785156,202.11972045898438,234.42092895507812
159.6867218017578,187.19374084472656,229.44004821777344
153.61814880371094,185.7811279296875,232.1123046875
146.14535522460938,169.86602783203125,232.7284393310547
145.31553649902344,168.68380737304688,227.0398406982422
152.05690002441406,178.9962158203125,222.16600036621094
161.34129333496094,190.9772491455078,230.1684112548828
186.7675018310547,218.06399536132812,260.8341979980469
198.1680450439453,224.51263427734375,273.15386962890625
187.11181640625,240.36048889160156,272.1836242675781
188.56271362304688,231.96755981445312,274.27276611328125
169.94924926757812,229.55633544921875,264.7261962890625
159.5801544189453,214.8591766357422,250.8218536376953
148.4231414794922,206.02017211914062,244.51878356933594
147.5314483642578,202.29867553710938,234.55889892578125
142.8068084716797,196.1970977783203,231.46485900878906
150.0949249267578,200.00851440429688,238.3638916015625
162.28932189941406,208.99929809570312,247.83807373046875
179.94549560546875,217.02435302734375,248.28024291992188
185.09249877929688,219.8325653076172,265.0263977050781
186.41725158691406,244.65090942382812,296.7474670410156
205.02891540527344,235.9607696533203,294.3390808105469
197.8030548095703,233.6998291015625,260.42828369140625
175.870361328125,213.17124938964844,244.72862243652344
169.1817169189453,199.0279083251953,231.42640686035156
156.75747680664062,186.2505340576172,226.86167907714844
152.1913299560547,183.0489501953125,229.3285675048828
145.14756774902344,167.36595153808594,228.40782165527344
142.72152709960938,167.2632598876953,223.8953094482422
152.2048797607422,177.30735778808594,218.5654296875
159.4698944091797,190.5869598388672,226.12319946289062
184.5321807861328,214.24546813964844,258.48187255859375
196.5717315673828,222.0322723388672,268.9351806640625
184.58407592773438,238.49249267578125,268.4954528808594
186.32835388183594,229.77584838867188,270.38397216796875
167.94601440429688,225.1776580810547,263.6904296875
158.90489196777344,213.06881713867188,248.16070556640625
147.7571563720703,201.8678741455078,240.38363647460938
144.33633422851562,195.19540405273438,225.8578643798828
140.11334228515625,187.64698791503906,223.10501098632812
143.92242431640625,192.0113525390625,227.95188903808594
155.07997131347656,197.5546112060547,236.55758666992188
171.32212829589844,203.7309112548828,240.36013793945312
178.40213012695312,209.04444885253906,256.1348876953125
182.60195922851562,234.6974639892578,288.6178894042969
198.6864013671875,224.75318908691406,284.57379150390625
193.54432678222656,228.46278381347656,251.403564453125
173.0033416748047,206.30970764160156,235.51046752929688
165.93174743652344,194.01043701171875,225.15322875976562
153.85400390625,184.12818908691406,218.90721130371094
148.2498016357422,177.58059692382812,222.57183837890625
139.46327209472656,162.04788208007812,224.06103515625
139.3901824951172,162.4141082763672,218.8517608642578
147.2910614013672,173.84239196777344,212.099609375
