Q10,Q50,Q90
87.94635009765625,153.98834228515625,201.02688598632812
97.12403106689453,155.2763671875,199.676025390625
103.77037048339844,135.4681396484375,200.35226440429688
99.01951599121094,140.93106079101562,206.8798065185547
101.3766098022461,146.29501342773438,211.0701904296875
101.7437973022461,150.96002197265625,223.4827880859375
111.68174743652344,164.188720703125,245.97579956054688
125.11293029785156,188.99066162109375,244.05352783203125
136.62252807617188,174.3662872314453,234.81890869140625
128.84390258789062,174.53465270996094,218.88880920410156
141.5475311279297,182.0086669921875,209.81597900390625
122.72966766357422,164.46295166015625,205.3150177001953
128.4176025390625,165.97616577148438,203.079833984375
119.63946533203125,160.19366455078125,201.819580078125
114.17034912109375,143.6818389892578,205.62965393066406
107.3057632446289,145.0498809814453,216.58544921875
125.83697509765625,160.53372192382812,219.64871215820312
120.45738220214844,184.24412536621094,236.9564208984375
131.06570434570312,185.00436401367188,237.2888946533203
159.3399200439453,193.10928344726562,236.4167938232422
148.1569061279297,202.07862854003906,232.53024291992188
145.3187255859375,187.58636474609375,229.35159301757812
138.41221618652344,169.85870361328125,219.13917541503906
113.2366714477539,163.94589233398438,209.6622314453125
87.90702056884766,146.12661743164062,194.24652099609375
94.82756805419922,148.8201904296875,193.78900146484375
102.31153106689453,129.21226501464844,193.0683135986328
96.24592590332031,134.70474243164062,198.7947998046875
98.89635467529297,139.71717834472656,203.30819702148438
98.76643371582031,146.0771942138672,216.3034210205078
108.95438385009766,161.2362823486328,237.9353790283203
120.33728790283203,182.96961975097656,237.3966064453125
131.5475311279297,168.20306396484375,226.25401306152344
126.3908462524414,168.82826232910156,210.02114868164062
136.0540008544922,174.57444763183594,202.5043182373047
121.60842895507812,156.4667205810547,196.0916290283203
125.6131820678711,158.80091857910156,195.7699737548828
117.88721466064453,153.78054809570312,196.96864318847656
111.55592346191406,139.19479370117188,197.14523315429688
107.22721862792969,142.2740020751953,211.19778442382812
120.21370697021484,156.19943237304688,212.22547912597656
120.83845520019531,177.1871337890625,227.33248901367188
129.5714111328125,180.06460571289062,232.07452392578125
152.50209045410156,184.88677978515625,229.49708557128906
146.31483459472656,192.9684295654297,223.61236572265625
143.0623779296875,181.92340087890625,222.653076171875
133.15745544433594,163.5761260986328,213.95892333984375
109.49048614501953,156.5454864501953,200.33126831054688
87.30729675292969,140.4650115966797,190.27890014648438
92.86622619628906,141.01907348632812,188.9629364013672
99.72612762451172,124.69593048095703,189.7636260986328
95.88426208496094,128.89303588867188,192.3617706298828
96.57954406738281,135.2098846435547,200.40194702148438
95.94133758544922,141.62147521972656,212.29148864746094
107.7183609008789,156.2449951171875,232.2798309326172
118.9020004272461,179.2672882080078,233.4349365234375
127.40997314453125,163.4961395263672,220.92808532714844
125.4081039428711,164.42149353027344,205.25743103027344
133.52154541015625,170.2625274658203,199.1770477294922
120.76671600341797,153.59669494628906,191.92124938964844
122.26590728759766,154.12319946289062,190.8627471923828
117.0213623046875,149.30738830566406,194.97508239746094
109.62388610839844,135.94439697265625,193.80575561523438
107.85205841064453,139.4729461669922,204.53338623046875
119.6941146850586,153.39111328125,208.75540161132812
118.84912109375,171.9080047607422,222.38214111328125
127.82818603515625,176.98629760742188,225.67568969726562
148.25657653808594,182.35545349121094,224.79637145996094
144.17953491210938,187.78997802734375,217.99606323242188
