Q10,Q50,Q90
117.94934844970703,140.9924774169922,157.4412841796875
109.98399353027344,130.69029235839844,139.6405487060547
103.68402862548828,123.24604034423828,131.43133544921875
100.88009643554688,117.00297546386719,126.53141021728516
102.17739868164062,117.03394317626953,126.9678726196289
100.34742736816406,114.65113067626953,125.85687255859375
104.68745422363281,119.28684997558594,141.87501525878906
118.00955963134766,134.03695678710938,155.11306762695312
136.1476287841797,155.36245727539062,162.73977661132812
140.78492736816406,173.942138671875,183.71493530273438
149.13719177246094,187.71702575683594,206.67979431152344
160.62831115722656,199.77105712890625,215.40240478515625
163.22059631347656,209.94552612304688,228.150390625
172.78553771972656,217.9981689453125,243.83428955078125
179.2818603515625,225.667236328125,254.22116088867188
191.35150146484375,238.8060760498047,263.77239990234375
189.45726013183594,235.80982971191406,267.77423095703125
188.8750457763672,233.53274536132812,266.74578857421875
187.45985412597656,228.58192443847656,264.81915283203125
177.05943298339844,207.25820922851562,244.5684814453125
165.79354858398438,197.90530395507812,234.75375366210938
162.0509033203125,190.2764892578125,231.68589782714844
143.38929748535156,167.8899383544922,205.65878295898438
118.19791412353516,149.2615966796875,177.9080810546875
121.24834442138672,144.5813446044922,163.90267944335938
113.12615203857422,133.0965118408203,144.36656188964844
109.17597961425781,126.26168060302734,139.8440399169922
107.17699432373047,120.5000228881836,132.36105346679688
106.7776107788086,121.39730072021484,133.87242126464844
103.50586700439453,119.55152893066406,132.31027221679688
110.13410949707031,124.87816619873047,147.4307861328125
123.7531967163086,141.3135986328125,160.81192016601562
137.87124633789062,157.24472045898438,166.622802734375
144.6205291748047,177.2554473876953,187.73756408691406
151.62025451660156,191.7635955810547,212.2903289794922
164.48489379882812,203.8350830078125,220.52987670898438
164.2882080078125,212.6678009033203,231.71788024902344
175.70787048339844,221.1771240234375,248.33499145507812
180.32125854492188,228.0891876220703,257.9126892089844
194.89193725585938,241.0326690673828,265.4090576171875
193.45697021484375,239.4482879638672,271.9494323730469
190.92491149902344,236.8551483154297,270.5186767578125
190.73287963867188,235.5772247314453,266.34136962890625
179.64991760253906,214.15626525878906,247.3451385498047
170.06631469726562,201.22738647460938,236.94363403320312
163.89825439453125,190.41310119628906,233.93788146972656
144.54605102539062,169.6298370361328,210.60902404785156
118.05460357666016,150.28485107421875,181.88140869140625
111.927001953125,132.43212890625,148.27767944335938
103.9140853881836,120.36726379394531,132.40298461914062
99.57325744628906,115.72948455810547,124.49391174316406
98.36300659179688,112.89425659179688,119.64573669433594
98.6009750366211,112.54244995117188,119.63059997558594
93.74373626708984,113.04757690429688,117.43067932128906
100.16746520996094,116.75312805175781,137.77749633789062
115.8399429321289,130.91757202148438,151.35430908203125
129.41531372070312,147.28880310058594,160.861328125
137.61268615722656,166.08975219726562,177.48558044433594
146.54759216308594,181.7562713623047,202.7310028076172
159.5756072998047,194.8689422607422,210.93991088867188
160.39988708496094,205.47727966308594,222.26663208007812
174.20738220214844,214.47250366210938,239.69256591796875
182.84439086914062,221.54232788085938,251.8202667236328
190.7940673828125,233.59080505371094,260.0853271484375
192.39776611328125,234.37759399414062,265.2427978515625
187.86338806152344,235.57937622070312,264.1537780761719
186.6424560546875,231.45411682128906,259.3117370605469
175.71456909179688,208.88790893554688,241.12109375
166.65414428710938,199.47000122070312,230.80926513671875
161.89645385742188,188.1960906982422,228.91421508789062
140.29055786132812,167.6061553955078,202.52105712890625
117.24996948242188,148.2139892578125,174.15374755859375
121.92781829833984,144.23414611816406,165.43716430664062
115.52720642089844,134.6266326904297,147.4895477294922
111.30390167236328,129.55557250976562,141.37167358398438
106.68403625488281,123.86064910888672,134.0489501953125
107.22238159179688,125.43917846679688,133.35772705078125
104.81807708740234,124.2216567993164,131.89894104003906
113.4198226928711,128.34756469726562,149.95350646972656
125.52262878417969,143.63600158691406,163.326171875
139.7346954345703,159.1015625,172.3765106201172
144.78916931152344,178.34918212890625,191.25860595703125
153.1810760498047,192.6072540283203,213.1177978515625
165.09703063964844,208.0794677734375,222.9761199951172
165.54994201660156,217.03787231445312,234.38235473632812
178.1051788330078,225.56857299804688,250.37969970703125
185.25596618652344,235.04103088378906,260.7981262207031
194.84617614746094,245.2222442626953,271.0477600097656
196.34437561035156,242.74427795410156,276.2185974121094
194.1732177734375,245.09335327148438,274.9141540527344
191.4828643798828,241.03724670410156,270.4642639160156
181.9628143310547,217.11387634277344,252.98692321777344
170.01976013183594,205.7920379638672,242.86416625976562
166.96287536621094,195.95184326171875,239.44029235839844
145.7022705078125,174.70858764648438,213.55345153808594
121.4748306274414,157.4692840576172,184.94139099121094
112.51744079589844,131.19920349121094,149.72166442871094
104.5494384765625,120.98756408691406,132.8606719970703
97.1468734741211,114.83292388916016,124.82195281982422
97.86398315429688,112.08013153076172,120.30479431152344
98.13253021240234,114.32379913330078,121.37301635742188
95.5257568359375,110.93351745605469,116.9007568359375
101.32263946533203,115.3597412109375,136.70794677734375
116.36931610107422,131.14898681640625,150.33319091796875
133.7066192626953,148.24009704589844,163.275390625
136.24179077148438,168.85841369628906,181.77389526367188
148.74264526367188,184.15524291992188,204.3418731689453
156.19744873046875,202.6081085205078,215.89288330078125
162.94288635253906,211.15443420410156,227.5049285888672
175.15240478515625,218.7101287841797,241.4709014892578
182.30967712402344,228.5482940673828,254.28521728515625
192.58480834960938,239.27847290039062,264.4039001464844
194.34088134765625,238.50299072265625,268.08404541015625
188.7117919921875,239.4204864501953,268.8172912597656
187.9283905029297,233.73635864257812,265.6767883300781
174.791748046875,211.4964599609375,245.7973175048828
164.63101196289062,201.39857482910156,237.0095672607422
163.30764770507812,190.52110290527344,236.69479370117188
144.27456665039062,172.91029357910156,207.2018585205078
121.27813720703125,151.37754821777344,177.72837829589844
118.13214874267578,142.13609313964844,160.4475860595703
111.64978790283203,129.73931884765625,143.5321502685547
101.81111907958984,125.13035583496094,133.50865173339844
102.34059143066406,119.0120620727539,128.59661865234375
102.46327209472656,118.59858703613281,131.25279235839844
102.21165466308594,117.55830383300781,125.54414367675781
107.67684173583984,119.66212463378906,145.4270477294922
120.46720123291016,137.42694091796875,157.38658142089844
138.43572998046875,157.1793212890625,166.1621551513672
141.50985717773438,175.37974548339844,186.7222900390625
151.8411102294922,191.6695098876953,210.4962921142578
160.9464874267578,206.85504150390625,221.1197052001953
164.32923889160156,214.26844787597656,232.02804565429688
173.98365783691406,222.1891632080078,247.89340209960938
181.9599609375,229.47328186035156,259.72479248046875
192.74571228027344,243.39361572265625,268.813232421875
195.27267456054688,240.27938842773438,273.8988037109375
189.8109588623047,240.3106231689453,272.81829833984375
189.0094757080078,234.08578491210938,268.25909423828125
179.2061004638672,212.95065307617188,249.47830200195312
165.80126953125,202.3455810546875,239.68043518066406
164.96302795410156,193.56570434570312,237.00477600097656
145.72181701660156,174.26255798339844,210.12474060058594
120.21743774414062,155.72622680664062,183.9362030029297
116.79247283935547,141.96221923828125,157.6569366455078
110.8380355834961,129.6549835205078,137.91952514648438
101.09002685546875,124.54747772216797,131.18251037597656
100.63819122314453,116.53831481933594,125.83895111083984
100.30905151367188,116.52519226074219,127.08049774169922
100.83155059814453,113.15816497802734,123.53478240966797
104.11846923828125,116.09489440917969,142.18653869628906
117.80474090576172,131.37062072753906,153.61668395996094
136.59889221191406,154.7130584716797,162.25718688964844
140.93955993652344,173.62033081054688,185.4029083251953
150.78053283691406,187.3300018310547,209.33041381835938
160.90867614746094,204.05238342285156,219.62548828125
163.11692810058594,212.26947021484375,230.8577423095703
173.5822296142578,219.40621948242188,247.02215576171875
180.92755126953125,228.6378631591797,258.4041442871094
191.5236358642578,240.70120239257812,264.0226135253906
192.62921142578125,236.65219116210938,271.37713623046875
189.16026306152344,234.55853271484375,269.97320556640625
187.70916748046875,228.0022430419922,264.1991882324219
178.6725311279297,206.83856201171875,246.42555236816406
163.59719848632812,198.20155334472656,237.49864196777344
161.66156005859375,188.88490295410156,233.09622192382812
146.27906799316406,168.7894744873047,206.2638397216797
120.22920227050781,149.52804565429688,181.9932403564453
113.90629577636719,135.55487060546875,150.65025329589844
105.62162017822266,125.3470458984375,133.32708740234375
98.90152740478516,118.04313659667969,125.11648559570312
96.62178039550781,111.8882064819336,120.16757202148438
97.83718872070312,112.28845977783203,121.22460174560547
95.89420318603516,110.19269561767578,120.51812744140625
99.70271301269531,114.48676300048828,136.56417846679688
113.5035400390625,129.17800903320312,150.26905822753906
132.4852294921875,150.07232666015625,158.5708770751953
137.58102416992188,168.9246368408203,178.623779296875
146.3793487548828,182.81787109375,201.3936767578125
157.77621459960938,194.81935119628906,210.1670379638672
161.2489471435547,205.52317810058594,222.80548095703125
170.74127197265625,213.6047821044922,238.78517150878906
177.61138916015625,221.13697814941406,249.36822509765625
188.86614990234375,234.42185974121094,258.57623291015625
186.87220764160156,231.5608367919922,262.957275390625
186.18795776367188,229.44593811035156,261.8656921386719
184.6435546875,223.8363800048828,260.25457763671875
173.7769775390625,202.93617248535156,239.7705841064453
163.36448669433594,194.47023010253906,229.93557739257812
159.60606384277344,187.36024475097656,226.83010864257812
141.31068420410156,164.82327270507812,200.79214477539062
116.78089904785156,145.86354064941406,173.7496795654297
114.94713592529297,135.69349670410156,152.60235595703125
106.17234802246094,124.08079528808594,134.0157012939453
101.4353256225586,117.29460144042969,129.55227661132812
100.25716400146484,112.3205337524414,121.99388122558594
100.01174926757812,113.51747131347656,124.31704711914062
96.23807525634766,112.10590362548828,123.11325073242188
102.01034545898438,116.94515228271484,138.466552734375
116.69499969482422,133.3299560546875,153.10174560546875
131.99072265625,148.63528442382812,159.94342041015625
139.34616088867188,169.38958740234375,179.30616760253906
146.7589111328125,184.01292419433594,204.12442016601562
159.7991180419922,195.75848388671875,212.12051391601562
161.154296875,205.7449951171875,223.4123992919922
172.81674194335938,214.14706420898438,240.37586975097656
178.03594970703125,220.98236083984375,250.39401245117188
191.4473114013672,233.87081909179688,257.3665771484375
189.44602966308594,232.7164306640625,264.4229736328125
186.764404296875,230.46875,263.0496520996094
