Q10,Q50,Q90
88.62601470947266,105.75709533691406,156.32608032226562
85.22903442382812,101.96074676513672,159.326416015625
85.36524963378906,101.15235137939453,159.40115356445312
82.36911010742188,101.60330963134766,148.1641387939453
79.34101867675781,106.13987731933594,163.5873260498047
88.0072021484375,118.53880310058594,176.57254028320312
93.38269805908203,136.3478546142578,200.4512176513672
103.1337661743164,139.84352111816406,199.82476806640625
109.94656372070312,135.76083374023438,183.3331298828125
113.00138092041016,135.71102905273438,171.3399658203125
111.64620971679688,127.14993286132812,170.2751922607422
110.65013885498047,127.54532623291016,160.4604949951172
105.07530975341797,123.79853820800781,159.556884765625
105.84516143798828,123.88928985595703,180.554931640625
106.68834686279297,125.64363861083984,164.2943572998047
102.60462188720703,123.16181945800781,170.85702514648438
104.60154724121094,129.706298828125,185.6752166748047
113.16729736328125,141.5623016357422,189.15505981445312
117.81231689453125,150.91073608398438,193.24639892578125
122.82296752929688,147.68577575683594,198.4634552001953
126.88748931884766,148.63992309570312,187.78607177734375
120.9213638305664,143.13876342773438,184.7288055419922
112.07704162597656,133.8407440185547,187.00965881347656
99.39372253417969,120.12809753417969,163.27110290527344
87.19711303710938,101.65605926513672,151.5646514892578
82.38679504394531,95.6253433227539,155.05728149414062
81.44283294677734,95.25077819824219,154.01116943359375
82.14195251464844,97.8091812133789,143.6834259033203
78.382568359375,100.30217742919922,159.97792053222656
87.57398986816406,113.08534240722656,170.17469787597656
91.35441589355469,133.27647399902344,196.81427001953125
102.49754333496094,133.87240600585938,193.95474243164062
109.06226348876953,131.87472534179688,176.71160888671875
111.74959564208984,132.2474365234375,165.6615753173828
109.68163299560547,121.99141693115234,167.9366912841797
107.33735656738281,125.3245620727539,158.12725830078125
102.87783813476562,119.24060821533203,156.6848602294922
104.88665771484375,120.4404067993164,178.2246856689453
103.55946350097656,123.07511138916016,160.71621704101562
104.16481018066406,119.74964904785156,166.8167724609375
103.3950424194336,127.8603744506836,181.5798797607422
112.85077667236328,136.7472686767578,185.5755157470703
117.16056060791016,148.350341796875,188.8671112060547
118.6373519897461,145.59007263183594,195.19940185546875
125.24012756347656,144.4114227294922,182.77017211914062
117.88044738769531,137.4173126220703,183.13583374023438
111.07223510742188,131.33583068847656,185.81983947753906
99.4339370727539,114.17472839355469,158.6744842529297
87.85501098632812,105.17707061767578,153.42483520507812
84.55684661865234,97.79552459716797,158.2324981689453
80.45955657958984,97.78472137451172,155.65997314453125
80.96585845947266,98.37171936035156,145.9927520751953
78.70927429199219,99.31005859375,163.8525848388672
87.81394958496094,114.19638061523438,172.2616424560547
93.3009262084961,132.8186492919922,200.85337829589844
102.49785614013672,136.19961547851562,197.6162567138672
111.41134643554688,136.2089385986328,179.61692810058594
114.68000030517578,134.57342529296875,167.2017364501953
110.5211181640625,125.52189636230469,171.3500518798828
109.56576538085938,128.74478149414062,159.97715759277344
104.84807586669922,121.93939208984375,159.21121215820312
104.45309448242188,122.06719207763672,179.3194580078125
104.20294952392578,122.08675384521484,164.640380859375
102.84664154052734,122.35710906982422,170.22019958496094
103.86139678955078,130.74859619140625,184.78732299804688
112.57418823242188,137.940673828125,188.05189514160156
118.44096374511719,148.44410705566406,190.95974731445312
122.30240631103516,146.2576141357422,198.234619140625
124.54660034179688,147.5023651123047,186.46954345703125
119.0303955078125,139.4219207763672,184.9099578857422
113.3666763305664,133.59713745117188,187.1888885498047
99.10623931884766,116.65231323242188,163.26223754882812
88.38519287109375,111.51079559326172,159.84031677246094
86.53884887695312,106.90078735351562,163.38116455078125
84.86419677734375,103.55992889404297,162.22352600097656
83.48069763183594,104.99105834960938,155.24595642089844
81.48348236083984,106.73004150390625,169.60614013671875
90.26034545898438,118.94393157958984,180.75830078125
94.72262573242188,138.92279052734375,208.1236114501953
105.85460662841797,142.68309020996094,204.4213104248047
115.07552337646484,140.78330993652344,187.21604919433594
116.50641632080078,139.80088806152344,176.00198364257812
114.33024597167969,132.14073181152344,178.32398986816406
111.40607452392578,133.02113342285156,168.05079650878906
107.24803161621094,128.865234375,166.07662963867188
106.99288940429688,128.2052764892578,183.7672119140625
105.65839385986328,127.23046112060547,171.39398193359375
104.37763214111328,125.09707641601562,175.9996795654297
107.58119201660156,134.37448120117188,190.51368713378906
113.88651275634766,144.2466278076172,195.73233032226562
120.59070587158203,153.38214111328125,198.10894775390625
126.91090393066406,153.26124572753906,203.42205810546875
127.99099731445312,155.2034912109375,194.28538513183594
120.85623931884766,145.41151428222656,191.31381225585938
117.4474868774414,138.11949157714844,192.0760498046875
100.791748046875,122.17776489257812,169.08001708984375
88.93632507324219,109.76628875732422,158.45101928710938
85.50634765625,106.48853302001953,163.18771362304688
85.57456970214844,101.51419067382812,160.36875915527344
82.90156555175781,103.51850891113281,153.5392608642578
81.22425079345703,105.56520080566406,167.45494079589844
89.4170913696289,118.60958099365234,179.2669219970703
93.98397064208984,139.06832885742188,205.07289123535156
103.78852081298828,142.94183349609375,203.24928283691406
112.60173034667969,138.81634521484375,184.3182373046875
115.63362884521484,138.6550750732422,173.43527221679688
112.25674438476562,131.74403381347656,175.31687927246094
111.81771850585938,128.97119140625,163.84713745117188
107.4376220703125,126.85354614257812,163.5093231201172
107.48558807373047,126.32648468017578,181.20664978027344
104.9951171875,124.10997009277344,167.46182250976562
105.05252838134766,125.29023742675781,175.80838012695312
104.40565490722656,133.34024047851562,187.37066650390625
114.56314086914062,142.5726318359375,191.13824462890625
120.7894287109375,152.8257293701172,198.45668029785156
124.1537857055664,150.43994140625,200.34254455566406
128.91212463378906,152.0227508544922,190.3410186767578
120.85978698730469,145.15072631835938,189.040283203125
114.79167175292969,135.9826202392578,190.32000732421875
98.39530944824219,119.98340606689453,164.46783447265625
88.44014739990234,107.60154724121094,157.8687744140625
84.38616180419922,102.23538208007812,161.28895568847656
84.15426635742188,98.89644622802734,160.62469482421875
83.86700439453125,99.99822235107422,150.70840454101562
80.19966888427734,104.01637268066406,168.2086181640625
87.94759368896484,116.14301300048828,178.62242126464844
93.75424194335938,136.29620361328125,202.5925750732422
104.23330688476562,143.05918884277344,201.90188598632812
110.12262725830078,136.40443420410156,182.3875274658203
115.83280944824219,137.01519775390625,172.26124572753906
111.83270263671875,131.31346130371094,174.5353546142578
111.9146499633789,128.5520782470703,163.08168029785156
106.1185302734375,125.09744262695312,161.17752075195312
107.40298461914062,124.228515625,180.86996459960938
103.70650482177734,121.63054656982422,167.03382873535156
106.19529724121094,124.0283432006836,171.96742248535156
105.34437561035156,132.6891632080078,186.5745849609375
113.13150024414062,140.3301239013672,189.14385986328125
119.96479797363281,152.03578186035156,195.06546020507812
122.23777770996094,150.9585723876953,197.8194122314453
128.71817016601562,150.11929321289062,187.40872192382812
119.2438735961914,142.31173706054688,185.56784057617188
113.77239990234375,135.41458129882812,189.44895935058594
97.49510955810547,118.39739227294922,164.31976318359375
87.10560607910156,106.36431121826172,155.08985900878906
83.09934997558594,99.98892211914062,159.8039093017578
84.36954498291016,100.03511047363281,158.1847686767578
83.47393035888672,101.73372650146484,148.95025634765625
80.11698150634766,103.28435516357422,163.9075927734375
87.15238952636719,118.17363739013672,175.4088897705078
93.3192138671875,136.22207641601562,201.03269958496094
103.48213958740234,138.20933532714844,200.0228729248047
107.38987731933594,137.42234802246094,181.12623596191406
114.31793212890625,135.26263427734375,169.01356506347656
111.7237777709961,127.39427185058594,172.05178833007812
111.80516052246094,126.34870910644531,160.1009063720703
103.38153076171875,121.8388900756836,159.2661895751953
106.23780059814453,122.43408203125,180.36962890625
107.04542541503906,121.90734100341797,165.9288330078125
102.89090728759766,121.22251892089844,170.9978790283203
105.35414123535156,131.15585327148438,184.46932983398438
112.22147369384766,139.92724609375,188.16290283203125
118.75946044921875,151.6512451171875,191.46148681640625
121.8307113647461,147.90802001953125,197.47244262695312
128.48536682128906,149.15599060058594,186.083251953125
120.16414642333984,139.9341278076172,184.1602020263672
110.02936553955078,132.91073608398438,186.7532958984375
98.70333099365234,117.06490325927734,162.0175323486328
88.57408142089844,104.75438690185547,155.38621520996094
84.96409606933594,100.84228515625,158.37115478515625
84.98004913330078,100.43638610839844,158.43312072753906
81.9953842163086,100.77732849121094,146.9769744873047
78.94186401367188,105.23499298095703,162.57276916503906
87.62627410888672,117.83851623535156,175.52981567382812
93.06951904296875,135.69378662109375,199.4470977783203
102.67134094238281,138.7597198486328,198.8876495361328
109.42012023925781,134.96986389160156,182.22109985351562
112.66362762451172,134.86558532714844,170.2417449951172
111.01051330566406,125.9610595703125,169.4263153076172
110.34293365478516,126.76840209960938,159.48570251464844
104.55010223388672,122.89185333251953,158.64039611816406
105.53014373779297,123.0859375,180.05963134765625
106.39192962646484,125.309326171875,163.40472412109375
102.5067367553711,122.6898193359375,169.8478546142578
104.16563415527344,128.9893798828125,184.9073486328125
113.04828643798828,140.5946044921875,188.1683807373047
117.51725006103516,150.10531616210938,192.2360076904297
