Q10,Q50,Q90
88.1807861328125,143.32748413085938,394.99200439453125
104.0363998413086,135.48304748535156,279.4129943847656
102.63446807861328,135.69647216796875,275.069580078125
100.39712524414062,139.86134338378906,447.0095520019531
99.1431655883789,139.96218872070312,451.22491455078125
99.3496322631836,142.25901794433594,329.75634765625
97.23529815673828,145.19769287109375,455.3326416015625
101.84404754638672,135.75927734375,436.84393310546875
101.99418640136719,135.864013671875,562.723876953125
101.56410217285156,135.1547088623047,382.8096008300781
100.78423309326172,138.2303466796875,354.3098449707031
96.49307250976562,139.75355529785156,382.8749694824219
99.8736343383789,139.81884765625,329.78656005859375
101.8183364868164,136.8800506591797,404.94049072265625
99.8322525024414,133.89468383789062,213.23464965820312
101.51770782470703,136.88075256347656,294.5229187011719
99.30543518066406,139.18191528320312,423.4817199707031
97.92433166503906,142.2117462158203,395.1817321777344
100.68746948242188,139.70054626464844,342.4453430175781
102.55107116699219,136.45233154296875,413.0693054199219
102.12235260009766,134.7369384765625,497.2968444824219
67.23104095458984,139.5862579345703,241.41221618652344
95.37744140625,138.3145751953125,279.8304138183594
93.009033203125,141.68516540527344,370.98895263671875
87.39070892333984,144.03207397460938,395.71826171875
104.55672454833984,136.854248046875,279.55047607421875
102.22042083740234,136.67982482910156,275.206787109375
101.12397766113281,140.13037109375,447.1295471191406
99.25308990478516,141.97833251953125,450.81097412109375
100.64851379394531,144.39111328125,329.9766540527344
97.00519561767578,145.41233825683594,456.191162109375
101.078369140625,136.43092346191406,436.5666809082031
100.75215148925781,136.71072387695312,562.2593383789062
101.3033676147461,136.4003448486328,383.6101379394531
99.92640686035156,139.12535095214844,354.49114990234375
96.16394805908203,141.1192626953125,383.40106201171875
99.68367004394531,140.08277893066406,330.0802307128906
100.69766235351562,137.917236328125,405.29815673828125
99.93173217773438,133.7584228515625,213.5863037109375
101.19761657714844,137.10142517089844,295.18890380859375
98.33768463134766,139.8483428955078,423.5010986328125
97.5635986328125,142.9391326904297,395.53643798828125
99.93053436279297,140.3916778564453,343.7500305175781
101.88324737548828,136.71160888671875,412.7138366699219
101.23555755615234,135.408203125,497.3656311035156
67.12320709228516,140.23529052734375,240.05223083496094
95.115966796875,139.23231506347656,280.32183837890625
92.65887451171875,141.1177978515625,371.75390625
86.83826446533203,146.8326873779297,403.00067138671875
104.43376159667969,139.69029235839844,287.193603515625
101.80027770996094,139.7842559814453,282.4312438964844
101.46233367919922,143.04278564453125,454.8669738769531
100.05652618408203,144.39913940429688,458.8494567871094
100.84716033935547,147.8482208251953,338.038818359375
98.53668975830078,147.30372619628906,464.0628356933594
102.04488372802734,140.48367309570312,443.9125671386719
102.02906799316406,140.65809631347656,569.963134765625
102.37997436523438,140.3032684326172,390.1991882324219
100.3548812866211,143.69029235839844,361.5750732421875
96.41062927246094,144.57089233398438,390.4495544433594
99.72802734375,144.0719451904297,337.78924560546875
101.30904388427734,141.4961395263672,412.6669616699219
101.7177734375,137.28993225097656,221.04493713378906
101.95285034179688,141.08047485351562,301.8802490234375
98.61344909667969,142.82351684570312,430.0112609863281
98.72506713867188,146.90708923339844,403.255615234375
100.52201080322266,144.89120483398438,351.5985412597656
103.27333068847656,141.29222106933594,420.7064514160156
103.4607162475586,139.83006286621094,504.9055480957031
67.28215026855469,143.47152709960938,247.55442810058594
96.80974578857422,143.40577697753906,287.8046569824219
92.86978912353516,145.6766815185547,378.6287536621094
88.08183288574219,146.3214569091797,401.4696960449219
103.82516479492188,139.92721557617188,285.9005126953125
101.59507751464844,138.85842895507812,280.6521911621094
100.85940551757812,142.572509765625,453.2266845703125
99.7004623413086,143.948486328125,456.7077941894531
101.32341003417969,147.01290893554688,335.8927307128906
97.51679992675781,148.67481994628906,461.5235595703125
102.67849731445312,139.44522094726562,442.6557922363281
101.90838623046875,140.2542724609375,568.20703125
102.10408782958984,140.28936767578125,388.6212158203125
100.06361389160156,142.9179229736328,360.85162353515625
96.053955078125,143.07998657226562,389.0967102050781
99.3529052734375,143.12376403808594,335.085205078125
100.9903564453125,140.78143310546875,411.41680908203125
101.10639190673828,137.33351135253906,219.11428833007812
101.68172454833984,140.14883422851562,300.1322937011719
98.68415832519531,141.01422119140625,429.2794189453125
97.39554595947266,145.65382385253906,401.5295715332031
100.56726837158203,143.5814208984375,349.61322021484375
102.3608627319336,141.4405975341797,418.020751953125
103.6571273803711,137.4554443359375,503.1741638183594
67.30963897705078,141.8965301513672,246.13978576660156
97.0162353515625,143.3350067138672,285.79296875
93.113525390625,145.09913635253906,377.9356384277344
88.03689575195312,146.9672393798828,403.072265625
104.2098388671875,142.13104248046875,288.0382080078125
102.2997055053711,139.9881134033203,282.7926940917969
101.10485076904297,143.8599395751953,454.8682556152344
99.7376480102539,145.0986328125,459.01165771484375
102.18028259277344,148.69671630859375,339.00408935546875
97.99449157714844,148.2204132080078,463.15924072265625
102.55669403076172,141.12734985351562,444.7499084472656
102.35722351074219,141.273681640625,570.2420043945312
101.67327880859375,140.4162139892578,390.2966613769531
101.33910369873047,144.6747283935547,363.71453857421875
96.18932342529297,145.1531524658203,390.9706726074219
99.1678466796875,145.30841064453125,336.87518310546875
102.00292205810547,142.52651977539062,413.1764831542969
101.00232696533203,138.78350830078125,221.2987518310547
102.7291488647461,141.40650939941406,301.3935546875
97.89720916748047,144.12074279785156,431.2198791503906
96.80426025390625,146.98692321777344,403.5205078125
99.67489624023438,144.71022033691406,352.90106201171875
103.39740753173828,142.48052978515625,420.98345947265625
102.91212463378906,138.02432250976562,504.53338623046875
67.72357940673828,143.2446746826172,248.7225341796875
96.54277038574219,144.38888549804688,288.34515380859375
93.34886932373047,146.28297424316406,379.3077392578125
87.98472595214844,148.42666625976562,405.876220703125
104.5923843383789,143.2510986328125,291.1160888671875
102.46409606933594,142.20040893554688,285.73577880859375
102.10469055175781,144.64511108398438,457.5869445800781
100.56653594970703,147.31468200683594,462.30865478515625
102.18987274169922,150.35171508789062,341.82470703125
98.64289093017578,149.12844848632812,466.45245361328125
103.46249389648438,142.48886108398438,448.3460693359375
101.9552230834961,143.24740600585938,573.6372680664062
102.11888122558594,141.7909698486328,393.8106384277344
101.2850570678711,146.51785278320312,366.3668518066406
96.2175521850586,147.53350830078125,393.7344665527344
99.7536849975586,146.74229431152344,339.84881591796875
101.60286712646484,143.55198669433594,416.7661437988281
101.59947204589844,139.88821411132812,225.38609313964844
102.84133911132812,142.53237915039062,303.7214660644531
97.65091705322266,146.14657592773438,434.0225524902344
97.31594848632812,148.6767120361328,406.3473815917969
100.12274932861328,146.3528594970703,356.06964111328125
103.51721954345703,143.7154541015625,424.0579833984375
102.80400848388672,140.56031799316406,507.6917724609375
67.32958984375,144.39430236816406,251.0902099609375
96.50294494628906,146.39158630371094,291.649169921875
93.7874984741211,148.1044464111328,382.1086120605469
88.32274627685547,147.42922973632812,403.3554992675781
104.56777954101562,140.93617248535156,288.5802307128906
102.56672668457031,140.07455444335938,283.4187927246094
101.6522216796875,143.1477813720703,454.8874816894531
99.84207916259766,144.931396484375,458.67578125
100.87106323242188,148.15834045410156,339.4548645019531
98.86224365234375,148.3600311279297,463.90142822265625
103.39314270019531,141.14028930664062,444.9723815917969
102.17762756347656,141.65757751464844,570.4404296875
102.5687484741211,140.6766357421875,390.46075439453125
100.36305236816406,144.2333221435547,362.9230651855469
95.93551635742188,144.51170349121094,390.4234313964844
100.01820373535156,144.79812622070312,338.0466003417969
101.86372375488281,141.8317413330078,413.96502685546875
101.05570220947266,138.8270721435547,221.52833557128906
102.0484848022461,140.89476013183594,301.9173278808594
98.16569519042969,143.33328247070312,431.1266174316406
97.80553436279297,146.3233642578125,402.98193359375
100.582275390625,143.54598999023438,352.3080749511719
103.01864624023438,142.15823364257812,421.5142517089844
103.481689453125,139.08432006835938,504.93817138671875
67.36825561523438,142.71292114257812,248.7185821533203
96.80025482177734,144.84495544433594,288.77923583984375
93.44004821777344,146.6027069091797,379.41552734375
88.19346618652344,143.3699188232422,395.1468200683594
104.04698944091797,135.5686798095703,279.569091796875
102.63995361328125,135.7578125,275.22576904296875
100.41664123535156,139.9103240966797,447.1523742675781
99.14897918701172,140.0172882080078,451.35284423828125
99.3526611328125,142.34967041015625,329.9248046875
97.24482727050781,145.24893188476562,455.4637756347656
101.84912109375,135.85809326171875,436.9812927246094
101.99885559082031,135.94503784179688,562.8631591796875
101.56645965576172,135.23873901367188,382.9347229003906
100.78691864013672,138.3158416748047,354.4540710449219
96.50257110595703,139.84388732910156,383.0123291015625
99.87149047851562,139.89306640625,329.93499755859375
101.84107971191406,136.96554565429688,405.0749206542969
99.84400939941406,133.966796875,213.3718719482422
101.52677917480469,136.95611572265625,294.63720703125
99.3169937133789,139.26129150390625,423.6170349121094
97.93417358398438,142.285400390625,395.3205871582031
100.68710327148438,139.75494384765625,342.6147766113281
102.54914093017578,136.53533935546875,413.2364807128906
102.13143920898438,134.80038452148438,497.4149475097656
67.21245574951172,139.6467742919922,241.54739379882812
95.39382934570312,138.40948486328125,279.97119140625
93.02632904052734,141.7814178466797,371.11724853515625
87.42632293701172,144.1856689453125,396.2290344238281
104.59522247314453,137.13768005371094,280.0721130371094
102.23235321044922,136.8969268798828,275.7270202636719
101.18586730957031,140.3025665283203,447.61041259765625
99.27684020996094,142.18212890625,451.2439270019531
100.66593933105469,144.69033813476562,330.52923583984375
97.03717803955078,145.58224487304688,456.63555908203125
101.09932708740234,136.75035095214844,437.0337829589844
100.76959991455078,136.9837646484375,562.7285766601562
101.31462860107422,136.68295288085938,384.0442199707031
99.93321228027344,139.4078826904297,354.97467041015625
96.19316864013672,141.41403198242188,383.865966796875
99.68408203125,140.33338928222656,330.5780334472656
100.77005767822266,138.20761108398438,405.75555419921875
99.97425079345703,134.0015869140625,214.06002807617188
101.23155975341797,137.35504150390625,295.5755920410156
98.36306762695312,140.1199188232422,423.9591369628906
97.59793853759766,143.19485473632812,396.0028991699219
99.93257141113281,140.58216857910156,344.3094787597656
101.88397979736328,136.9912109375,413.2594299316406
101.26874542236328,135.62416076660156,497.7704162597656
67.06927490234375,140.44117736816406,240.50784301757812
95.16815185546875,139.54656982421875,280.8005065917969
92.7164306640625,141.43524169921875,372.1905517578125
86.83728790283203,146.75975036621094,402.8196105957031
104.416015625,139.59115600585938,287.00274658203125
101.80620574951172,139.69161987304688,282.2450866699219
101.43761444091797,142.9702911376953,454.68438720703125
100.04553985595703,144.3192596435547,458.6733703613281
100.82920837402344,147.7397918701172,337.8414611816406
98.52095794677734,147.24893188476562,463.88446044921875
102.02457427978516,140.37034606933594,443.7296142578125
102.01288604736328,140.55311584472656,569.7814331054688
102.36175537109375,140.20254516601562,390.0223388671875
100.35885620117188,143.58619689941406,361.3883972167969
96.41084289550781,144.46087646484375,390.2674865722656
99.72354125976562,143.97109985351562,337.5954284667969
101.28411865234375,141.38555908203125,412.4869079589844
101.69961547851562,137.19093322753906,220.85867309570312
101.94312286376953,140.9822998046875,301.72113037109375
98.62265014648438,142.713623046875,429.83673095703125
98.70862579345703,146.80848693847656,403.0780029296875
100.52172088623047,144.80870056152344,351.3916320800781
103.25433349609375,141.19482421875,420.5038757324219
103.44763946533203,139.73532104492188,504.74603271484375
67.29137420654297,143.3966064453125,247.3768310546875
96.79546356201172,143.28970336914062,287.6166076660156
92.85324096679688,145.56590270996094,378.4600524902344
88.07870483398438,146.26162719726562,401.3153991699219
103.80968475341797,139.84075927734375,285.7364196777344
101.59814453125,138.78070068359375,280.4919128417969
100.83943176269531,142.51243591308594,453.07110595703125
99.69184875488281,143.88050842285156,456.5603942871094
101.31013488769531,146.92015075683594,335.72607421875
97.50595092773438,148.62648010253906,461.3748779296875
102.66413116455078,139.34678649902344,442.5003356933594
101.89551544189453,140.16534423828125,568.0547485351562
102.09169006347656,140.2029266357422,388.4722595214844
100.06631469726562,142.82879638671875,360.6932373046875
96.05320739746094,142.9861602783203,388.9422912597656
99.34854125976562,143.04075622558594,334.922119140625
100.9673843383789,140.68650817871094,411.26531982421875
101.09223175048828,137.250244140625,218.95668029785156
101.67333221435547,140.0655059814453,300.001708984375
98.68946075439453,140.92031860351562,429.1302185058594
97.38221740722656,145.56979370117188,401.37835693359375
100.56745910644531,143.5143280029297,349.4375305175781
102.34788513183594,141.35720825195312,417.8497619628906
103.64685821533203,137.37745666503906,503.04052734375
67.31910705566406,141.83047485351562,245.9898223876953
97.00409698486328,143.2351837158203,285.6349792480469
93.09721374511719,145.00376892089844,377.7928161621094
88.03081512451172,146.8970947265625,402.8735046386719
104.1912841796875,142.01998901367188,287.8310546875
102.2999496459961,139.89370727539062,282.5912780761719
101.07946014404297,143.78871154785156,454.6745910644531
99.72675323486328,145.01307678222656,458.8289489746094
102.1668701171875,148.58273315429688,338.79119873046875
97.98076629638672,148.1569061279297,462.9761657714844
102.54048919677734,141.0022430419922,444.5599365234375
102.34606170654297,141.16302490234375,570.0498657226562
101.65930938720703,140.30810546875,390.1188049316406
101.33837127685547,144.56362915039062,363.5188293457031
96.18415069580078,145.0391845703125,390.7800598144531
99.16327667236328,145.20355224609375,336.6720886230469
101.97726440429688,142.41184997558594,412.988525390625
100.98514556884766,138.68075561523438,221.10533142089844
