Q10,Q50,Q90
89.66741943359375,92.00587463378906,142.95330810546875
80.39299774169922,83.88753509521484,144.0391082763672
74.76183319091797,85.81941986083984,148.58030700683594
73.4874038696289,83.60828399658203,132.87100219726562
75.65846252441406,89.56438446044922,154.29107666015625
79.01162719726562,106.1841049194336,162.6036834716797
90.6634521484375,124.43999481201172,184.89453125
97.54257202148438,124.4994888305664,186.90264892578125
99.35138702392578,123.89791107177734,163.57662963867188
110.05378723144531,121.12064361572266,154.20375061035156
100.72598266601562,110.67632293701172,159.10089111328125
104.19844818115234,116.5485610961914,145.13108825683594
100.15421295166016,111.31439971923828,146.3985595703125
100.59073638916016,109.80374908447266,171.27293395996094
96.83695220947266,116.78400421142578,154.40225219726562
105.64958190917969,118.2904052734375,155.6572265625
95.0140151977539,119.31497955322266,171.17613220214844
109.92597961425781,122.50999450683594,173.6874237060547
113.672119140625,136.51132202148438,181.56211853027344
108.72430419921875,134.96958923339844,185.80259704589844
119.9466552734375,130.61285400390625,175.18951416015625
114.15931701660156,129.7779998779297,171.08108520507812
103.33859252929688,117.95365905761719,175.6525421142578
94.46133422851562,104.4338607788086,149.9114227294922
88.41731262207031,94.14772033691406,143.85157775878906
80.15177917480469,85.97232055664062,145.873046875
76.84978485107422,89.78860473632812,149.56019592285156
75.08749389648438,88.84977722167969,135.5854034423828
76.80992126464844,92.708251953125,153.6368408203125
79.76002502441406,110.84124755859375,163.15016174316406
91.20613861083984,126.84962463378906,187.18716430664062
98.10431671142578,123.84111785888672,188.66928100585938
98.59584045410156,127.82360076904297,166.55520629882812
109.55296325683594,122.39095306396484,155.50733947753906
102.94497680664062,111.12285614013672,159.9226837158203
105.69688415527344,116.82556915283203,145.8196563720703
99.25492858886719,111.40836334228516,148.1253204345703
100.52306365966797,111.32030487060547,172.790771484375
101.49392700195312,117.98526000976562,156.7694854736328
102.61231994628906,117.30233764648438,158.4388427734375
96.69610595703125,120.19366455078125,172.4678192138672
109.63398742675781,126.07100677490234,176.45730590820312
113.68940734863281,139.58877563476562,181.966064453125
111.24357604980469,135.0702667236328,188.4368438720703
122.01390838623047,133.98558044433594,177.11436462402344
116.80824279785156,131.03839111328125,173.0962677001953
101.64683532714844,118.6613998413086,175.63748168945312
96.54237365722656,106.38359069824219,150.954833984375
89.65303802490234,93.67084503173828,145.11436462402344
82.40255737304688,87.53280639648438,145.58819580078125
77.57839965820312,90.78599548339844,150.86557006835938
73.92516326904297,88.58124542236328,134.9238739013672
76.41704559326172,95.13375091552734,153.67501831054688
80.58734893798828,111.1494140625,164.40530395507812
90.9982681274414,127.01068878173828,186.77786254882812
97.7981185913086,125.26869201660156,188.4412078857422
100.86235046386719,126.00300598144531,168.64675903320312
108.18070983886719,122.81755065917969,157.5344696044922
102.61571502685547,110.8733901977539,158.31393432617188
104.5508804321289,118.29080963134766,146.2711944580078
100.76815032958984,113.10975646972656,148.33444213867188
100.2218017578125,112.5921859741211,172.9568634033203
101.02022552490234,121.72697448730469,155.25430297851562
102.4981460571289,119.51158142089844,158.36050415039062
96.17423248291016,118.69257354736328,173.50399780273438
110.3492431640625,127.3261947631836,177.3134307861328
112.54559326171875,138.91513061523438,183.6553192138672
111.85677337646484,134.84524536132812,189.44476318359375
120.52685546875,133.43333435058594,178.8599853515625
117.62529754638672,133.9506072998047,173.6559295654297
103.4915542602539,119.36429595947266,176.08334350585938
97.2279281616211,109.45231628417969,152.50917053222656
88.5797119140625,91.93679809570312,142.43980407714844
79.90504455566406,84.11347961425781,143.60316467285156
74.92302703857422,86.6434326171875,147.7409210205078
74.66864013671875,87.04056549072266,133.3421630859375
76.05490112304688,91.73773956298828,152.42295837402344
81.15316009521484,107.42364501953125,160.58834838867188
89.98921203613281,125.50190734863281,185.3535614013672
98.46729278564453,122.17388916015625,184.85699462890625
101.21692657470703,123.91033172607422,164.72616577148438
107.8176040649414,121.32109069824219,154.43174743652344
102.05342864990234,108.69589233398438,157.96823120117188
101.70316314697266,117.79698944091797,146.0968017578125
99.77809143066406,110.95065307617188,147.5883026123047
99.98809051513672,111.61272430419922,171.89361572265625
98.63717651367188,119.84903717041016,153.60227966308594
104.40205383300781,116.87718963623047,156.41378784179688
95.8032455444336,118.27824401855469,171.269775390625
110.50244903564453,125.09526824951172,176.08255004882812
112.7757568359375,138.1228790283203,181.82969665527344
109.68595886230469,135.2285919189453,187.9379119873047
120.3546371459961,131.77078247070312,175.8191680908203
115.4073486328125,130.6354217529297,173.80673217773438
103.79678344726562,118.89238739013672,176.4523468017578
97.74372863769531,105.83993530273438,149.65240478515625
89.38365173339844,95.50447845458984,144.3208770751953
81.90609741210938,85.94001770019531,146.93240356445312
73.64881896972656,89.11354064941406,149.28396606445312
73.41893768310547,87.55350494384766,135.54693603515625
76.35730743408203,90.51095581054688,156.1647186279297
81.79884338378906,108.54363250732422,162.77784729003906
91.77874755859375,124.9210205078125,189.43850708007812
98.51744079589844,124.23924255371094,188.54661560058594
103.47772979736328,128.42739868164062,167.5513153076172
110.64287567138672,123.61370849609375,156.1668243408203
102.8497085571289,112.30429077148438,161.34487915039062
103.89768981933594,121.28192901611328,148.0963897705078
101.49394989013672,113.57240295410156,150.09596252441406
99.74603271484375,113.05716705322266,172.91917419433594
99.12519836425781,119.10830688476562,157.6722412109375
103.0918197631836,119.56092834472656,159.90199279785156
96.47964477539062,121.27163696289062,174.33567810058594
110.18734741210938,126.33289337158203,178.5560760498047
114.09642028808594,138.34519958496094,183.6368408203125
113.13262176513672,135.5310516357422,191.10951232910156
119.46604919433594,134.80474853515625,179.81846618652344
116.54137420654297,132.5449981689453,175.74700927734375
106.3780746459961,121.40087127685547,177.9551544189453
97.73765563964844,108.26011657714844,154.95948791503906
89.95421600341797,101.67793273925781,150.45094299316406
83.9984130859375,94.74659729003906,151.89686584472656
77.75729370117188,94.41985321044922,155.8824462890625
76.16301727294922,93.85026550292969,144.60147094726562
79.25202178955078,97.77296447753906,161.83419799804688
